Fecha;Temperatura;Humedad_rel;WH2;WH3;WH4;WH5;WH6;WH7;FH1;Consumo
29/01/2009 20:00;283,1863616;0,893869872;0;0;1;0;0;0;0;4292
29/01/2009 21:00;282,4562036;0,896291583;0;0;1;0;0;0;0;4408
29/01/2009 22:00;281,723254;0,905592868;0;0;1;0;0;0;0;4686
29/01/2009 23:00;281,0726539;0,908192564;0;0;1;0;0;0;0;4219
30/01/2009 0:00;280,8575891;0,910097789;0;0;0;1;0;0;0;3686
30/01/2009 1:00;281,0031818;0,920448988;0;0;0;1;0;0;0;3259
30/01/2009 2:00;280,5453916;0,923161073;0;0;0;1;0;0;0;3339
30/01/2009 3:00;281,1023701;0,921561032;0;0;0;1;0;0;0;3422
30/01/2009 4:00;281,0133275;0,928555541;0;0;0;1;0;0;0;3362
30/01/2009 5:00;280,79773;0,939998856;0;0;0;1;0;0;0;3043
30/01/2009 6:00;280,6057157;0,949872288;0;0;0;1;0;0;0;2925
30/01/2009 7:00;280,6451569;0,934791668;0;0;0;1;0;0;0;3205
30/01/2009 8:00;280,6234954;0,92363983;0;0;0;1;0;0;0;3636
30/01/2009 9:00;280,5038035;0,933614259;0;0;0;1;0;0;0;3753
30/01/2009 10:00;280,5670569;0,924587705;0;0;0;1;0;0;0;4237
30/01/2009 11:00;281,0316257;0,89800234;0;0;0;1;0;0;0;4281
30/01/2009 12:00;282,1852773;0,873239333;0;0;0;1;0;0;0;4448
30/01/2009 13:00;283,7859846;0,835884848;0;0;0;1;0;0;0;4697
30/01/2009 14:00;285,2500823;0,786989624;0;0;0;1;0;0;0;4713
30/01/2009 15:00;286,1733314;0,756621394;0;0;0;1;0;0;0;4151
30/01/2009 16:00;286,3321055;0,752495328;0;0;0;1;0;0;0;4028
30/01/2009 17:00;285,6318916;0,775271456;0;0;0;1;0;0;0;4312
30/01/2009 18:00;284,3861705;0,809264092;0;0;0;1;0;0;0;4623
30/01/2009 19:00;283,3578479;0,8427034;0;0;0;1;0;0;0;4816
30/01/2009 20:00;282,7416697;0,882612444;0;0;0;1;0;0;0;4186
30/01/2009 21:00;282,3079351;0,927973157;0;0;0;1;0;0;0;4230
30/01/2009 22:00;281,9243197;0,960803438;0;0;0;1;0;0;0;4358
30/01/2009 23:00;281,6257975;0,975903532;0;0;0;1;0;0;0;4172
31/01/2009 0:00;281,4846792;0,975141695;0;0;0;0;1;0;0;3248
31/01/2009 1:00;281,4319314;0,96933099;0;0;0;0;1;0;0;2786
31/01/2009 2:00;281,0557067;0,974070346;0;0;0;0;1;0;0;2426
31/01/2009 3:00;281,2869653;0,958025517;0;0;0;0;1;0;0;2453
31/01/2009 4:00;281,2357823;0,949601732;0;0;0;0;1;0;0;2515
31/01/2009 5:00;281,153035;0,946758392;0;0;0;0;1;0;0;2594
31/01/2009 6:00;281,0197941;0,952534319;0;0;0;0;1;0;0;2894
31/01/2009 7:00;280,7320224;0,954860022;0;0;0;0;1;0;0;3008
31/01/2009 8:00;280,6630045;0,95649266;0;0;0;0;1;0;0;3332
31/01/2009 9:00;280,6332413;0,954438647;0;0;0;0;1;0;0;3079
31/01/2009 10:00;280,7105967;0,947897616;0;0;0;0;1;0;0;3824
31/01/2009 11:00;281,0192735;0,93725752;0;0;0;0;1;0;0;4026
31/01/2009 12:00;281,5818293;0,923750053;0;0;0;0;1;0;0;4489
31/01/2009 13:00;282,4675485;0,891526235;0;0;0;0;1;0;0;4467
31/01/2009 14:00;283,2688149;0,859846828;0;0;0;0;1;0;0;4326
31/01/2009 15:00;283,5143977;0,859002956;0;0;0;0;1;0;0;3505
31/01/2009 16:00;283,3241431;0,882514352;0;0;0;0;1;0;0;3550
31/01/2009 17:00;282,8694139;0,920989311;0;0;0;0;1;0;0;3666
31/01/2009 18:00;282,2883329;0,948767703;0;0;0;0;1;0;0;3538
31/01/2009 19:00;281,5980956;0,958459005;0;0;0;0;1;0;0;3630
31/01/2009 20:00;281,3583958;0,966995493;0;0;0;0;1;0;0;3876
31/01/2009 21:00;281,2313326;0,961846664;0;0;0;0;1;0;0;3738
31/01/2009 22:00;280,5834023;0,938264478;0;0;0;0;1;0;0;3292
31/01/2009 23:00;280,2721082;0,927047102;0;0;0;0;1;0;0;2966
01/02/2009 0:00;280,2643472;0,925049432;0;0;0;0;0;1;0;2617
01/02/2009 1:00;280,065452;0,936983965;0;0;0;0;0;1;0;2572
01/02/2009 2:00;279,0768793;0,92949974;0;0;0;0;0;1;0;2442
01/02/2009 3:00;279,267983;0,904655802;0;0;0;0;0;1;0;1802
01/02/2009 4:00;278,498966;0,906046264;0;0;0;0;0;1;0;1730
01/02/2009 5:00;277,5800981;0,917795912;0;0;0;0;0;1;0;2037
01/02/2009 6:00;276,8436627;0,937094108;0;0;0;0;0;1;0;2361
01/02/2009 7:00;277,9032967;0,910312438;0;0;0;0;0;1;0;2415
01/02/2009 8:00;277,5503933;0,723775837;0;0;0;0;0;1;0;2733
01/02/2009 9:00;277,392537;0,73012552;0;0;0;0;0;1;0;3376
01/02/2009 10:00;277,8570045;0,687859515;0;0;0;0;0;1;0;3190
01/02/2009 11:00;278,9374364;0,657383315;0;0;0;0;0;1;0;3168
01/02/2009 12:00;279,9087328;0,728150849;0;0;0;0;0;1;0;3455
01/02/2009 13:00;280,1636465;0,74189503;0;0;0;0;0;1;0;3369
01/02/2009 14:00;280,0598795;0,74989825;0;0;0;0;0;1;0;3408
01/02/2009 15:00;279,8888008;0,753400486;0;0;0;0;0;1;0;3402
01/02/2009 16:00;279,7586872;0,789602121;0;0;0;0;0;1;0;3533
01/02/2009 17:00;279,4578532;0,849029511;0;0;0;0;0;1;0;3401
01/02/2009 18:00;279,1364313;0,901305812;0;0;0;0;0;1;0;3272
01/02/2009 19:00;279,091194;0,926518418;0;0;0;0;0;1;0;3292
01/02/2009 20:00;279,0344601;0,927628948;0;0;0;0;0;1;0;3474
01/02/2009 21:00;278,7476787;0,929555875;0;0;0;0;0;1;0;3580
01/02/2009 22:00;278,3663409;0,942454757;0;0;0;0;0;1;0;3543
01/02/2009 23:00;278,0750033;0,937152002;0;0;0;0;0;1;0;2840
02/02/2009 0:00;277,8777785;0,95171232;0;0;0;0;0;0;0;3206
02/02/2009 1:00;277,822708;0,941520401;0;0;0;0;0;0;0;2922
02/02/2009 2:00;278,689732;0,94704723;0;0;0;0;0;0;0;3117
02/02/2009 3:00;278,2602289;0,951409081;0;0;0;0;0;0;0;2778
02/02/2009 4:00;278,4398797;0,948803631;0;0;0;0;0;0;0;2378
02/02/2009 5:00;278,5750792;0,944492994;0;0;0;0;0;0;0;2430
02/02/2009 6:00;278,4126112;0,95340683;0;0;0;0;0;0;0;2826
02/02/2009 7:00;276,9140872;0,965922206;0;0;0;0;0;0;0;3130
02/02/2009 8:00;276,9319658;0,962999303;0;0;0;0;0;0;0;3999
02/02/2009 9:00;276,9564393;0,958444026;0;0;0;0;0;0;0;4488
02/02/2009 10:00;276,9811829;0,939160261;0;0;0;0;0;0;0;4525
02/02/2009 11:00;277,1158046;0,880454989;0;0;0;0;0;0;0;4688
02/02/2009 12:00;277,3886511;0,828791817;0;0;0;0;0;0;0;4745
02/02/2009 13:00;277,7023279;0,81153461;0;0;0;0;0;0;0;4661
02/02/2009 14:00;278,0339974;0,80571968;0;0;0;0;0;0;0;4538
02/02/2009 15:00;278,3190762;0,784817449;0;0;0;0;0;0;0;4156
02/02/2009 16:00;278,5201713;0,765709652;0;0;0;0;0;0;0;4355
02/02/2009 17:00;278,4997085;0,785949398;0;0;0;0;0;0;0;4276
02/02/2009 18:00;278,2100224;0,809749439;0;0;0;0;0;0;0;4310
02/02/2009 19:00;277,8140383;0,842513313;0;0;0;0;0;0;0;4657
02/02/2009 20:00;277,8232485;0,860530185;0;0;0;0;0;0;0;4636
02/02/2009 21:00;277,966956;0,852752618;0;0;0;0;0;0;0;4396
02/02/2009 22:00;278,0278023;0,889429257;0;0;0;0;0;0;0;4307
02/02/2009 23:00;278,1386144;0,846335594;0;0;0;0;0;0;0;4365
03/02/2009 0:00;277,8152686;0,835964038;1;0;0;0;0;0;1;3243
03/02/2009 1:00;276,9400159;0,83953357;1;0;0;0;0;0;1;2667
03/02/2009 2:00;275,9586442;0,82714098;1;0;0;0;0;0;1;1773
03/02/2009 3:00;275,2950624;0,839960967;1;0;0;0;0;0;1;1413
03/02/2009 4:00;274,8268496;0,846860729;1;0;0;0;0;0;1;1733
03/02/2009 5:00;274,4759532;0,846929208;1;0;0;0;0;0;1;2179
03/02/2009 6:00;274,2604401;0,838367463;1;0;0;0;0;0;1;2402
03/02/2009 7:00;274,1030517;0,829758539;1;0;0;0;0;0;1;2760
03/02/2009 8:00;273,8941903;0,829295048;1;0;0;0;0;0;1;3202
03/02/2009 9:00;274,0589147;0,821347717;1;0;0;0;0;0;1;3704
03/02/2009 10:00;274,9570293;0,773997033;1;0;0;0;0;0;1;3578
03/02/2009 11:00;276,2650093;0,697047724;1;0;0;0;0;0;1;3343
03/02/2009 12:00;277,5150962;0,632133372;1;0;0;0;0;0;1;3221
03/02/2009 13:00;278,5050159;0,592730771;1;0;0;0;0;0;1;3704
03/02/2009 14:00;279,288162;0,571683629;1;0;0;0;0;0;1;3799
03/02/2009 15:00;279,7019852;0,560325019;1;0;0;0;0;0;1;3460
03/02/2009 16:00;279,7195711;0,570139571;1;0;0;0;0;0;1;3458
03/02/2009 17:00;279,5531662;0,622700039;1;0;0;0;0;0;1;3342
03/02/2009 18:00;278,8556401;0,708456958;1;0;0;0;0;0;1;3188
03/02/2009 19:00;278,2867417;0,769778949;1;0;0;0;0;0;1;3039
03/02/2009 20:00;278,477985;0,791838871;1;0;0;0;0;0;1;3008
03/02/2009 21:00;278,7982525;0,790359986;1;0;0;0;0;0;1;2934
03/02/2009 22:00;279,1038875;0,780670819;1;0;0;0;0;0;1;3510
03/02/2009 23:00;279,2338372;0,774532129;1;0;0;0;0;0;1;3277
04/02/2009 0:00;279,130896;0,783714463;0;1;0;0;0;0;0;3898
04/02/2009 1:00;279,0402967;0,804675626;0;1;0;0;0;0;0;3782
04/02/2009 2:00;278,8995587;0,818087643;0;1;0;0;0;0;0;3327
04/02/2009 3:00;278,8297566;0,817221426;0;1;0;0;0;0;0;3030
04/02/2009 4:00;278,6446614;0,826291226;0;1;0;0;0;0;0;2524
04/02/2009 5:00;278,1809686;0,850197035;0;1;0;0;0;0;0;2420
04/02/2009 6:00;277,8100038;0,849329191;0;1;0;0;0;0;0;2691
04/02/2009 7:00;276,686013;0,83535437;0;1;0;0;0;0;0;3260
04/02/2009 8:00;276,6450422;0,83198598;0;1;0;0;0;0;0;3831
04/02/2009 9:00;277,1531015;0,827468243;0;1;0;0;0;0;0;4762
04/02/2009 10:00;278,5733285;0,792922773;0;1;0;0;0;0;0;4725
04/02/2009 11:00;280,3354571;0,736419962;0;1;0;0;0;0;0;4552
04/02/2009 12:00;281,8250071;0,693992863;0;1;0;0;0;0;0;4566
04/02/2009 13:00;283,0769376;0,661582662;0;1;0;0;0;0;0;4600
04/02/2009 14:00;283,8062449;0,646996151;0;1;0;0;0;0;0;4328
04/02/2009 15:00;283,7312031;0,661021804;0;1;0;0;0;0;0;4049
04/02/2009 16:00;283,1277084;0,687095525;0;1;0;0;0;0;0;4571
04/02/2009 17:00;282,4774582;0,71175629;0;1;0;0;0;0;0;4581
04/02/2009 18:00;281,9512088;0,73692484;0;1;0;0;0;0;0;4377
04/02/2009 19:00;281,7917792;0,724425487;0;1;0;0;0;0;0;4292
04/02/2009 20:00;281,7683094;0,695058661;0;1;0;0;0;0;0;4420
04/02/2009 21:00;281,3942441;0,693769203;0;1;0;0;0;0;0;4078
04/02/2009 22:00;280,7781191;0,693120853;0;1;0;0;0;0;0;4574
04/02/2009 23:00;280,1278218;0,691317159;0;1;0;0;0;0;0;4135
05/02/2009 0:00;279,8647759;0,778090951;0;0;1;0;0;0;0;3417
05/02/2009 1:00;279,7070828;0,762145002;0;0;1;0;0;0;0;2987
05/02/2009 2:00;279,2826;0,732876954;0;0;1;0;0;0;0;2956
05/02/2009 3:00;279,1105892;0,712315809;0;0;1;0;0;0;0;3322
05/02/2009 4:00;278,8659738;0,742711061;0;0;1;0;0;0;0;3449
05/02/2009 5:00;278,4713474;0,775727284;0;0;1;0;0;0;0;3241
05/02/2009 6:00;278,4115969;0,752986788;0;0;1;0;0;0;0;2684
05/02/2009 7:00;278,3814822;0,733962507;0;0;1;0;0;0;0;2680
05/02/2009 8:00;277,9940179;0,744808546;0;0;1;0;0;0;0;3495
05/02/2009 9:00;277,6296737;0,755768643;0;0;1;0;0;0;0;4708
05/02/2009 10:00;277,8421425;0,759681896;0;0;1;0;0;0;0;4563
05/02/2009 11:00;279,0193041;0,762789113;0;0;1;0;0;0;0;4694
05/02/2009 12:00;280,4079895;0,753785665;0;0;1;0;0;0;0;4548
05/02/2009 13:00;281,1713048;0,709578839;0;0;1;0;0;0;0;4911
05/02/2009 14:00;281,5836945;0,708419059;0;0;1;0;0;0;0;4539
05/02/2009 15:00;281,83374;0,709431074;0;0;1;0;0;0;0;3953
05/02/2009 16:00;281,6704812;0,733013156;0;0;1;0;0;0;0;3911
05/02/2009 17:00;281,445719;0,753520967;0;0;1;0;0;0;0;4316
05/02/2009 18:00;281,0104015;0,755251213;0;0;1;0;0;0;0;4647
05/02/2009 19:00;280,2769155;0,794627978;0;0;1;0;0;0;0;5083
05/02/2009 20:00;279,6474591;0,817509394;0;0;1;0;0;0;0;4964
05/02/2009 21:00;279,3451289;0,847583445;0;0;1;0;0;0;0;4855
05/02/2009 22:00;279,2885533;0,890027355;0;0;1;0;0;0;0;4830
05/02/2009 23:00;279,1106783;0,928264708;0;0;1;0;0;0;0;4194
06/02/2009 0:00;278,803854;0,930785567;0;0;0;1;0;0;0;3744
06/02/2009 1:00;278,5685258;0,918441968;0;0;0;1;0;0;0;3158
06/02/2009 2:00;278,463394;0,852398357;0;0;0;1;0;0;0;2907
06/02/2009 3:00;278,2238328;0,77323142;0;0;0;1;0;0;0;3143
06/02/2009 4:00;277,7994947;0,761540665;0;0;0;1;0;0;0;3257
06/02/2009 5:00;277,4391481;0,752016225;0;0;0;1;0;0;0;3216
06/02/2009 6:00;277,5608083;0,742300182;0;0;0;1;0;0;0;2813
06/02/2009 7:00;277,6565091;0,76126574;0;0;0;1;0;0;0;2850
06/02/2009 8:00;277,4570665;0,773819398;0;0;0;1;0;0;0;3456
06/02/2009 9:00;277,1180253;0,758577539;0;0;0;1;0;0;0;4171
06/02/2009 10:00;277,0905888;0,740330185;0;0;0;1;0;0;0;4319
06/02/2009 11:00;277,7019235;0,747654039;0;0;0;1;0;0;0;4605
06/02/2009 12:00;277,4551151;0,854173777;0;0;0;1;0;0;0;4510
06/02/2009 13:00;276,8351544;0,863655504;0;0;0;1;0;0;0;4995
06/02/2009 14:00;277,8124747;0,767535857;0;0;0;1;0;0;0;4948
06/02/2009 15:00;278,7711379;0,683485793;0;0;0;1;0;0;0;4092
06/02/2009 16:00;278,7743459;0,657945942;0;0;0;1;0;0;0;4138
06/02/2009 17:00;278,6287513;0,639864932;0;0;0;1;0;0;0;4189
06/02/2009 18:00;278,4085306;0,664300513;0;0;0;1;0;0;0;4237
06/02/2009 19:00;277,8687694;0,758497165;0;0;0;1;0;0;0;4475
06/02/2009 20:00;277,3171006;0,823815143;0;0;0;1;0;0;0;4290
06/02/2009 21:00;277,1631424;0,798066332;0;0;0;1;0;0;0;4024
06/02/2009 22:00;277,1505761;0,772608993;0;0;0;1;0;0;0;4235
06/02/2009 23:00;276,9910714;0,780694334;0;0;0;1;0;0;0;4394
07/02/2009 0:00;276,6219131;0,808590364;0;0;0;0;1;0;0;3589
07/02/2009 1:00;276,416908;0,824545709;0;0;0;0;1;0;0;2885
07/02/2009 2:00;276,6113139;0,835893743;0;0;0;0;1;0;0;2559
07/02/2009 3:00;276,5437749;0,855960199;0;0;0;0;1;0;0;2340
07/02/2009 4:00;276,5591915;0,828152545;0;0;0;0;1;0;0;2303
07/02/2009 5:00;276,5308279;0,804798507;0;0;0;0;1;0;0;2341
07/02/2009 6:00;276,5513584;0,795313283;0;0;0;0;1;0;0;2828
07/02/2009 7:00;275,233842;0,793810402;0;0;0;0;1;0;0;2717
07/02/2009 8:00;275,0728151;0,811543596;0;0;0;0;1;0;0;3127
07/02/2009 9:00;275,2439575;0,824836707;0;0;0;0;1;0;0;3142
07/02/2009 10:00;275,2382626;0,870611276;0;0;0;0;1;0;0;3577
07/02/2009 11:00;275,8444002;0,881376319;0;0;0;0;1;0;0;4151
07/02/2009 12:00;277,2513593;0,823558532;0;0;0;0;1;0;0;4513
07/02/2009 13:00;278,1547246;0,778014251;0;0;0;0;1;0;0;4004
07/02/2009 14:00;278,6448828;0,761553555;0;0;0;0;1;0;0;3751
07/02/2009 15:00;279,0529224;0,740629238;0;0;0;0;1;0;0;3584
07/02/2009 16:00;278,9289394;0,737694155;0;0;0;0;1;0;0;3673
07/02/2009 17:00;278,054069;0,774691042;0;0;0;0;1;0;0;3672
07/02/2009 18:00;277,090858;0,789089278;0;0;0;0;1;0;0;3542
07/02/2009 19:00;276,561349;0,795165863;0;0;0;0;1;0;0;3743
07/02/2009 20:00;276,3162711;0,837554606;0;0;0;0;1;0;0;3924
07/02/2009 21:00;276,2200757;0,852497616;0;0;0;0;1;0;0;4060
07/02/2009 22:00;275,9222192;0,83071137;0;0;0;0;1;0;0;3939
07/02/2009 23:00;275,5857859;0,812215561;0;0;0;0;1;0;0;3456
08/02/2009 0:00;275,4169507;0,808166428;0;0;0;0;0;1;0;3166
08/02/2009 1:00;275,3540569;0,820013679;0;0;0;0;0;1;0;2798
08/02/2009 2:00;276,3446279;0,835378891;0;0;0;0;0;1;0;2318
08/02/2009 3:00;275,6618589;0,826653551;0;0;0;0;0;1;0;1718
08/02/2009 4:00;275,6563298;0,822279154;0;0;0;0;0;1;0;1638
08/02/2009 5:00;275,9510284;0,820951938;0;0;0;0;0;1;0;1754
08/02/2009 6:00;276,2860366;0,824305488;0;0;0;0;0;1;0;1901
08/02/2009 7:00;276,6387693;0,860672055;0;0;0;0;0;1;0;2112
08/02/2009 8:00;276,6554107;0,870238859;0;0;0;0;0;1;0;2643
08/02/2009 9:00;276,8038359;0,875177131;0;0;0;0;0;1;0;2991
08/02/2009 10:00;276,9884914;0,864167693;0;0;0;0;0;1;0;3253
08/02/2009 11:00;277,4791317;0,831504536;0;0;0;0;0;1;0;3774
08/02/2009 12:00;278,4816472;0,788160835;0;0;0;0;0;1;0;4039
08/02/2009 13:00;280,000522;0,736374791;0;0;0;0;0;1;0;3844
08/02/2009 14:00;281,181745;0,713631163;0;0;0;0;0;1;0;3149
08/02/2009 15:00;281,7595558;0,728407492;0;0;0;0;0;1;0;2447
08/02/2009 16:00;282,0828511;0,744179839;0;0;0;0;0;1;0;2751
08/02/2009 17:00;281,7094576;0,782001997;0;0;0;0;0;1;0;3206
08/02/2009 18:00;281,5865612;0,792924095;0;0;0;0;0;1;0;3157
08/02/2009 19:00;282,0719279;0,828827901;0;0;0;0;0;1;0;3696
08/02/2009 20:00;282,2539029;0,831296796;0;0;0;0;0;1;0;3581
08/02/2009 21:00;282,0807317;0,804682549;0;0;0;0;0;1;0;3028
08/02/2009 22:00;281,8806934;0,817905774;0;0;0;0;0;1;0;2979
08/02/2009 23:00;281,7771544;0,828809459;0;0;0;0;0;1;0;2595
09/02/2009 0:00;281,9287084;0,839938391;0;0;0;0;0;0;0;3472
09/02/2009 1:00;282,3116658;0,854418112;0;0;0;0;0;0;0;3346
09/02/2009 2:00;282,2546116;0,855302291;0;0;0;0;0;0;0;3219
09/02/2009 3:00;282,6832692;0,828841122;0;0;0;0;0;0;0;2683
09/02/2009 4:00;282,769536;0,7989704;0;0;0;0;0;0;0;2626
09/02/2009 5:00;282,3392348;0,778675733;0;0;0;0;0;0;0;2801
09/02/2009 6:00;281,6688254;0,744492655;0;0;0;0;0;0;0;2593
09/02/2009 7:00;278,7743787;0,751020202;0;0;0;0;0;0;0;3125
09/02/2009 8:00;278,9250739;0,798490407;0;0;0;0;0;0;0;4020
09/02/2009 9:00;279,5061274;0,826218905;0;0;0;0;0;0;0;4851
09/02/2009 10:00;280,4776242;0,822193233;0;0;0;0;0;0;0;4816
09/02/2009 11:00;281,891653;0,76083177;0;0;0;0;0;0;0;4555
09/02/2009 12:00;283,4662817;0,706778587;0;0;0;0;0;0;0;4389
09/02/2009 13:00;284,9578789;0,670919547;0;0;0;0;0;0;0;4443
09/02/2009 14:00;286,0787735;0,639009483;0;0;0;0;0;0;0;3992
09/02/2009 15:00;286,2162226;0,63574559;0;0;0;0;0;0;0;3257
09/02/2009 16:00;286,0070349;0,649556518;0;0;0;0;0;0;0;3684
09/02/2009 17:00;285,5320224;0,689079111;0;0;0;0;0;0;0;4034
09/02/2009 18:00;284,8575186;0,718460898;0;0;0;0;0;0;0;4148
09/02/2009 19:00;284,4889812;0,722101694;0;0;0;0;0;0;0;3884
09/02/2009 20:00;283,5751489;0,797894589;0;0;0;0;0;0;0;3681
09/02/2009 21:00;282,6483189;0,791490187;0;0;0;0;0;0;0;3634
09/02/2009 22:00;282,7542994;0,749417366;0;0;0;0;0;0;0;4211
09/02/2009 23:00;283,3926567;0,715895024;0;0;0;0;0;0;0;3878
10/02/2009 0:00;284,0413183;0,745708594;1;0;0;0;0;0;0;3540
10/02/2009 1:00;284,3303942;0,713423716;1;0;0;0;0;0;0;3237
10/02/2009 2:00;283,5574788;0,619955266;1;0;0;0;0;0;0;3005
10/02/2009 3:00;282,977151;0,631182492;1;0;0;0;0;0;0;2979
10/02/2009 4:00;282,23979;0,673253163;1;0;0;0;0;0;0;3440
10/02/2009 5:00;281,626738;0,692526645;1;0;0;0;0;0;0;3120
10/02/2009 6:00;280,9523811;0,687191308;1;0;0;0;0;0;0;2830
10/02/2009 7:00;280,626698;0,729424781;1;0;0;0;0;0;0;2947
10/02/2009 8:00;280,2834829;0,728899626;1;0;0;0;0;0;0;4002
10/02/2009 9:00;280,2720743;0,723230067;1;0;0;0;0;0;0;4361
10/02/2009 10:00;280,8664431;0,70513262;1;0;0;0;0;0;0;4451
10/02/2009 11:00;281,8742914;0,680762484;1;0;0;0;0;0;0;4688
10/02/2009 12:00;282,8022238;0,650709095;1;0;0;0;0;0;0;4496
10/02/2009 13:00;283,3912701;0,623779133;1;0;0;0;0;0;0;4888
10/02/2009 14:00;283,7671905;0,608958755;1;0;0;0;0;0;0;4914
10/02/2009 15:00;283,7432259;0,619057261;1;0;0;0;0;0;0;4041
10/02/2009 16:00;283,2087321;0,65155347;1;0;0;0;0;0;0;4165
10/02/2009 17:00;282,4132901;0,672451105;1;0;0;0;0;0;0;4288
10/02/2009 18:00;281,2606884;0,668354736;1;0;0;0;0;0;0;4323
10/02/2009 19:00;280,1189338;0,678226275;1;0;0;0;0;0;0;4454
10/02/2009 20:00;279,6451326;0,722538035;1;0;0;0;0;0;0;4681
10/02/2009 21:00;279,5648484;0,75977581;1;0;0;0;0;0;0;4273
10/02/2009 22:00;279,4237192;0,779287191;1;0;0;0;0;0;0;4153
10/02/2009 23:00;279,335677;0,778572331;1;0;0;0;0;0;0;3882
11/02/2009 0:00;279,2657969;0,763495801;0;1;0;0;0;0;0;3385
11/02/2009 1:00;279,0980276;0,787128315;0;1;0;0;0;0;0;2992
11/02/2009 2:00;279,1375347;0,762059341;0;1;0;0;0;0;0;2917
11/02/2009 3:00;279,0471193;0,807677567;0;1;0;0;0;0;0;2942
11/02/2009 4:00;278,7117057;0,848062559;0;1;0;0;0;0;0;2460
11/02/2009 5:00;278,5239808;0,870621206;0;1;0;0;0;0;0;2770
11/02/2009 6:00;278,8603732;0,839434017;0;1;0;0;0;0;0;3018
11/02/2009 7:00;278,8055914;0,830508374;0;1;0;0;0;0;0;3787
11/02/2009 8:00;278,9229691;0,833659067;0;1;0;0;0;0;0;4396
11/02/2009 9:00;279,244897;0,831011657;0;1;0;0;0;0;0;4361
11/02/2009 10:00;279,7613113;0,82902846;0;1;0;0;0;0;0;4831
11/02/2009 11:00;280,6823299;0,799690037;0;1;0;0;0;0;0;5358
11/02/2009 12:00;281,696466;0,745961796;0;1;0;0;0;0;0;4798
11/02/2009 13:00;282,4318119;0,714071577;0;1;0;0;0;0;0;4578
11/02/2009 14:00;282,8531952;0,726209788;0;1;0;0;0;0;0;4328
11/02/2009 15:00;282,7744712;0,762941619;0;1;0;0;0;0;0;3909
11/02/2009 16:00;282,6057721;0,79348107;0;1;0;0;0;0;0;4200
11/02/2009 17:00;282,2280879;0,819335942;0;1;0;0;0;0;0;4114
11/02/2009 18:00;281,7432467;0,842968296;0;1;0;0;0;0;0;4118
11/02/2009 19:00;281,5962972;0,855912623;0;1;0;0;0;0;0;4667
11/02/2009 20:00;281,619046;0,863169269;0;1;0;0;0;0;0;4619
11/02/2009 21:00;281,6809816;0,865515892;0;1;0;0;0;0;0;4305
11/02/2009 22:00;281,7440743;0,864660203;0;1;0;0;0;0;0;4510
11/02/2009 23:00;281,8488453;0,861295745;0;1;0;0;0;0;0;4306
12/02/2009 0:00;281,9194177;0,860495941;0;0;1;0;0;0;0;3530
12/02/2009 1:00;281,8445404;0,863218685;0;0;1;0;0;0;0;3136
12/02/2009 2:00;281,6090368;0,860438636;0;0;1;0;0;0;0;3332
12/02/2009 3:00;281,3881717;0,859409288;0;0;1;0;0;0;0;3527
12/02/2009 4:00;281,1448302;0,857761109;0;0;1;0;0;0;0;3357
12/02/2009 5:00;280,9883099;0,859141338;0;0;1;0;0;0;0;3191
12/02/2009 6:00;280,8401321;0,861946506;0;0;1;0;0;0;0;2724
12/02/2009 7:00;281,7455725;0,874854777;0;0;1;0;0;0;0;2953
12/02/2009 8:00;281,3758895;0,861824413;0;0;1;0;0;0;0;3528
12/02/2009 9:00;281,0909462;0,852739953;0;0;1;0;0;0;0;4009
12/02/2009 10:00;281,2683292;0,848603616;0;0;1;0;0;0;0;4535
12/02/2009 11:00;281,5759705;0,842574802;0;0;1;0;0;0;0;4494
12/02/2009 12:00;282,1718989;0,801222025;0;0;1;0;0;0;0;4547
12/02/2009 13:00;282,83865;0,740380647;0;0;1;0;0;0;0;4731
12/02/2009 14:00;283,2460866;0,694859518;0;0;1;0;0;0;0;4613
12/02/2009 15:00;283,225768;0,67055075;0;0;1;0;0;0;0;4405
12/02/2009 16:00;282,827325;0,66646059;0;0;1;0;0;0;0;4236
12/02/2009 17:00;281,9713375;0,688348747;0;0;1;0;0;0;0;4326
12/02/2009 18:00;280,5454471;0,734503096;0;0;1;0;0;0;0;4218
12/02/2009 19:00;279,1628338;0,776257701;0;0;1;0;0;0;0;4294
12/02/2009 20:00;278,2128454;0,830713614;0;0;1;0;0;0;0;4453
12/02/2009 21:00;277,5572141;0,816302648;0;0;1;0;0;0;0;4193
12/02/2009 22:00;277,066955;0,827928241;0;0;1;0;0;0;0;4004
12/02/2009 23:00;276,7168507;0,833717957;0;0;1;0;0;0;0;3729
13/02/2009 0:00;276,4209522;0,838429329;0;0;0;1;0;0;0;3966
13/02/2009 1:00;276,1253503;0,846425792;0;0;0;1;0;0;0;3740
13/02/2009 2:00;275,9467112;0,852417784;0;0;0;1;0;0;0;3416
13/02/2009 3:00;275,655882;0,842494406;0;0;0;1;0;0;0;3069
13/02/2009 4:00;275,4981751;0,824727167;0;0;0;1;0;0;0;3002
13/02/2009 5:00;275,3313428;0,812052517;0;0;0;1;0;0;0;2789
13/02/2009 6:00;275,144574;0,809038434;0;0;0;1;0;0;0;3050
13/02/2009 7:00;275,5128191;0,871420079;0;0;0;1;0;0;0;3487
13/02/2009 8:00;275,1027123;0,880744907;0;0;0;1;0;0;0;3898
